slug,degree,betweenness,closeness,eigenvector
french-high-tech-crime-unit,0.013888888888888888,0.0,0.3824691959059244,0.002971221817037227
france-police-nationale-gendarmerie-nationale,0.013888888888888888,0.0,0.3878277835893699,0.003433630606548338
france-police-nationale,0.013888888888888888,0.0,0.3878277835893699,0.003433630606548338
german-prosecution,0.013888888888888888,0.0,0.4420152982625353,0.008385862006342667
german-bka,0.013888888888888888,0.0,0.4108528097022824,0.007143398958193352
group-ib,0.013888888888888888,0.0,0.37854643492227386,0.0027235954902991963
hungary-budapesti-rendor-fokapitanysag,0.013888888888888888,0.0,0.3878277835893699,0.003433630606548338
ic3,0.013888888888888888,0.0,0.37093746135599703,0.004247056579457081
latvia-state-police,0.013888888888888888,0.0,0.42020809189664177,0.011894767699225381
seoul-metropolitan-police,0.013888888888888888,0.0,1.0111856823266219,5.8651957280315e-45
singapore-police,0.013888888888888888,0.0,0.2956604331502406,0.0004352419558468257
russian-ministry-of-interior,0.013888888888888888,0.0,0.39194630872483227,0.0028147344335387675
romania-diicot,0.013888888888888888,0.0,0.4123829877644883,0.009791811844483128
polizia-di-stato,0.013888888888888888,0.0,0.38115260659127403,0.004691541026682807
portugal-policia-judiciaria,0.013888888888888888,0.0,0.3878277835893699,0.003433630606548338
portuguese-judicial-police,0.013888888888888888,0.0,0.4123829877644883,0.007884374194966568
nigerian-efcc,0.013888888888888888,0.0,0.30629275854706806,0.00018311787787545433
pakistan-fia,0.013888888888888888,0.0,0.372184309965597,0.005000864033575122
romanian-police,0.013888888888888888,0.0,0.40933394534109097,0.0054020378387842375
spain-policia-nacional,0.013888888888888888,0.0,0.3878277835893699,0.003433630606548338
thai-royal-police,0.013888888888888888,0.0,0.3824691959059244,0.002971221817037227
spain-national-police,0.013888888888888888,0.0,0.3798450504794686,0.004512464478181479
unodc,0.013888888888888888,0.0,0.3046075164092575,0.00015853949495466354
us-postal-inspection,0.013888888888888888,0.0,0.37093746135599703,0.003794933466779075
