slug,degree,betweenness,closeness,eigenvector
cameroon,0.027777777777777776,0.000865921787709497,0.35467980295566504,0.000959180923144676
greece,0.027777777777777776,4.3643128376926665e-05,0.4067796610169492,0.00939735613405819
cote-divoire,0.027777777777777776,0.0006995907307930307,0.3769633507853403,0.001422529199043289
belize,0.013888888888888888,0.0,0.4528301886792453,0.014535061357661094
bolivia,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
azerbaijan,0.013888888888888888,0.0,0.4528301886792453,0.014535061357661094
eu-member-states,0.013888888888888888,0.0,0.38605898123324395,0.0026492585982772934
congo,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
chile,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
chad,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
burkina-faso,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
cote-d-ivoire,0.013888888888888888,0.0,0.4675324675324675,0.011206478889640744
croatia,0.013888888888888888,0.0,0.36923076923076925,0.0022704996474250372
bosnia-and-herzegovina,0.013888888888888888,0.0,0.41025641025641024,0.008126675663128701
botswana,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
guyana,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
gambia,0.013888888888888888,0.0,0.3412322274881517,0.00038860291506154405
gabon,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
czechia,0.013888888888888888,0.0,0.4222873900293255,0.010037424062086422
democratic-republic-of-the-congo,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
djibouti,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
ecuador,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
new-zealand,0.013888888888888888,0.0,0.414985590778098,0.010900925157761093
international,0.013888888888888888,0.0,0.39452054794520547,0.0054241982077912485
hong-kong,0.013888888888888888,0.0,0.35467980295566504,0.0015773956661043376
hong-kong-china,0.013888888888888888,0.0,0.4675324675324675,0.011206478889640744
maldives,0.013888888888888888,0.0,0.4675324675324675,0.011206478889640744
malawi,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
kazakhstan,0.013888888888888888,0.0,0.4897959183673469,0.012967793254928904
kosovo,0.013888888888888888,0.0,0.3891891891891892,0.0018838106553139492
kyrgyzstan,0.013888888888888888,0.0,0.4675324675324675,0.011206478889640744
paraguay,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
pakistan,0.013888888888888888,0.0,0.38605898123324395,0.0026492585982772934
slovenia,0.013888888888888888,0.0,0.4675324675324675,0.011206478889640744
south-sudan,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
peru,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
russia,0.013888888888888888,0.0,0.39669421487603307,0.004311388516749653
rwanda,0.013888888888888888,0.0,0.3412322274881517,0.0003478296983517321
senegal,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
suriname,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
turkey,0.013888888888888888,0.0,0.4350453172205438,0.005550146160327906
togo,0.013888888888888888,0.0,0.3412322274881517,0.0003478296983517321
tanzania,0.013888888888888888,0.0,0.3412322274881517,0.00038860291506154405
uganda,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
uruguay,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
venezuela,0.013888888888888888,0.0,0.3364485981308411,0.00031985389741877334
zimbabwe,0.013888888888888888,0.0,0.35121951219512193,0.0005705780080831319
